,city,lat_long,lat,lon,weather_json,temp,humidity,wind_speed,cloudiness
507,balabac,"(7.8027137907757265, 116.92233743293832)",7.8027137907757265,116.9223374329383,"{'coord': {'lon': 116.92, 'lat': 7.8}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 85.96, 'pressure': 1023.42, 'humidity': 98, 'temp_min': 85.96, 'temp_max': 85.96, 'sea_level': 1024.4, 'grnd_level': 1023.42}, 'wind': {'speed': 7.85, 'deg': 128.501}, 'clouds': {'all': 12}, 'dt': 1529621768, 'sys': {'message': 0.009, 'country': 'PH', 'sunrise': 1529531814, 'sunset': 1529577095}, 'id': 1728675, 'name': 'Balabac', 'cod': 200}",85.96,98,7.85,12
508,kifri,"(34.611647350718854, 44.49779394344654)",34.611647350718854,44.49779394344654,"{'coord': {'lon': 44.5, 'lat': 34.61}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 78.31, 'pressure': 998.46, 'humidity': 36, 'temp_min': 78.31, 'temp_max': 78.31, 'sea_level': 1019.05, 'grnd_level': 998.46}, 'wind': {'speed': 9.35, 'deg': 315.501}, 'clouds': {'all': 0}, 'dt': 1529621769, 'sys': {'message': 0.0037, 'country': 'IQ', 'sunrise': 1529545778, 'sunset': 1529597897}, 'id': 6752102, 'name': 'Qaryat as Sādah', 'cod': 200}",78.31,36,9.35,0
509,magistralnyy,"(55.319437680395055, 107.4778554745572)",55.31943768039506,107.4778554745572,"{'coord': {'lon': 107.48, 'lat': 55.32}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 68.05, 'pressure': 937.02, 'humidity': 75, 'temp_min': 68.05, 'temp_max': 68.05, 'sea_level': 1019.13, 'grnd_level': 937.02}, 'wind': {'speed': 4.27, 'deg': 0.501312}, 'clouds': {'all': 8}, 'dt': 1529621769, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1529525307, 'sunset': 1529588131}, 'id': 2020584, 'name': 'Magistralnyy', 'cod': 200}",68.05,75,4.27,8
510,beloha,"(-26.122478632840547, 43.869793026086825)",-26.12247863284055,43.869793026086825,"{'coord': {'lon': 43.87, 'lat': -26.12}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 70.66, 'pressure': 1037.04, 'humidity': 100, 'temp_min': 70.66, 'temp_max': 70.66, 'sea_level': 1037.12, 'grnd_level': 1037.04}, 'wind': {'speed': 16.28, 'deg': 129.501}, 'clouds': {'all': 0}, 'dt': 1529621610, 'sys': {'message': 0.0029, 'sunrise': 1529553083, 'sunset': 1529590895}, 'id': 0, 'name': '', 'cod': 200}",70.66,100,16.28,0
511,alotau,"(-10.297963618771462, 149.4060454490135)",-10.297963618771462,149.4060454490135,"{'coord': {'lon': 149.41, 'lat': -10.3}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 71.56, 'pressure': 979.41, 'humidity': 96, 'temp_min': 71.56, 'temp_max': 71.56, 'sea_level': 1028.17, 'grnd_level': 979.41}, 'wind': {'speed': 4.76, 'deg': 118.001}, 'rain': {'3h': 0.1325}, 'clouds': {'all': 88}, 'dt': 1529621769, 'sys': {'message': 0.0031, 'country': 'PG', 'sunrise': 1529525915, 'sunset': 1529567397}, 'id': 2132895, 'name': 'Milne Bay Province', 'cod': 200}",71.56,96,4.76,88
512,oranjemund,"(-28.444543042064566, 15.468851665481822)",-28.44454304206457,15.468851665481823,"{'coord': {'lon': 15.47, 'lat': -28.44}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 58.15, 'pressure': 1037.04, 'humidity': 100, 'temp_min': 58.15, 'temp_max': 58.15, 'sea_level': 1038.91, 'grnd_level': 1037.04}, 'wind': {'speed': 12.66, 'deg': 134.001}, 'clouds': {'all': 0}, 'dt': 1529621770, 'sys': {'message': 0.0028, 'country': 'NA', 'sunrise': 1529560207, 'sunset': 1529597405}, 'id': 3354071, 'name': 'Oranjemund', 'cod': 200}",58.15,100,12.66,0
513,clyde river,"(73.35363525477814, -71.58026490137874)",73.35363525477814,-71.58026490137874,"{'coord': {'lon': -71.58, 'lat': 73.35}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 29.53, 'pressure': 1016.29, 'humidity': 100, 'temp_min': 29.53, 'temp_max': 29.53, 'sea_level': 1016.29, 'grnd_level': 1016.29}, 'wind': {'speed': 4.21, 'deg': 2.50131}, 'clouds': {'all': 68}, 'dt': 1529621770, 'sys': {'message': 0.0031, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",29.53,100,4.21,68
514,shchelyayur,"(66.45265418492735, 53.55077581559985)",66.45265418492735,53.55077581559985,"{'coord': {'lon': 53.55, 'lat': 66.45}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 57.88, 'pressure': 1004.62, 'humidity': 61, 'temp_min': 57.88, 'temp_max': 57.88, 'sea_level': 1012.36, 'grnd_level': 1004.62}, 'wind': {'speed': 10.58, 'deg': 354.501}, 'clouds': {'all': 92}, 'dt': 1529621621, 'sys': {'message': 0.0033, 'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'id': 472214, 'name': 'Vonda', 'cod': 200}",57.88,61,10.58,92
515,nelson bay,"(-35.73921864776174, 156.20642605637215)",-35.73921864776174,156.20642605637215,"{'coord': {'lon': 156.21, 'lat': -35.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 58.6, 'pressure': 1041.42, 'humidity': 100, 'temp_min': 58.6, 'temp_max': 58.6, 'sea_level': 1041.46, 'grnd_level': 1041.42}, 'wind': {'speed': 9.13, 'deg': 205.001}, 'clouds': {'all': 0}, 'dt': 1529621770, 'sys': {'message': 0.0044, 'sunrise': 1529527501, 'sunset': 1529562546}, 'id': 0, 'name': '', 'cod': 200}",58.6,100,9.13,0
516,galiwinku,"(-10.112180895139986, 135.4480789035116)",-10.112180895139986,135.4480789035116,"{'coord': {'lon': 135.45, 'lat': -10.11}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 79.3, 'pressure': 1027.96, 'humidity': 100, 'temp_min': 79.3, 'temp_max': 79.3, 'sea_level': 1028.04, 'grnd_level': 1027.96}, 'wind': {'speed': 20.31, 'deg': 122.501}, 'clouds': {'all': 20}, 'dt': 1529621770, 'sys': {'message': 0.0032, 'sunrise': 1529529245, 'sunset': 1529570768}, 'id': 0, 'name': '', 'cod': 200}",79.3,100,20.31,20
517,bealanana,"(-14.857266731831956, 48.60979673463618)",-14.857266731831956,48.609796734636184,"{'coord': {'lon': 48.61, 'lat': -14.86}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 57.25, 'pressure': 938.4, 'humidity': 84, 'temp_min': 57.25, 'temp_max': 57.25, 'sea_level': 1031.45, 'grnd_level': 938.4}, 'wind': {'speed': 6.89, 'deg': 81.0013}, 'clouds': {'all': 12}, 'dt': 1529621771, 'sys': {'message': 0.0034, 'country': 'MG', 'sunrise': 1529550606, 'sunset': 1529591096}, 'id': 1068670, 'name': 'Bealanana', 'cod': 200}",57.25,84,6.89,12
518,ilulissat,"(69.24459037423208, -48.48413536830597)",69.24459037423209,-48.48413536830597,"{'coord': {'lon': -48.48, 'lat': 69.24}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.87, 'pressure': 871.04, 'humidity': 96, 'temp_min': 31.87, 'temp_max': 31.87, 'sea_level': 1014.67, 'grnd_level': 871.04}, 'wind': {'speed': 7.34, 'deg': 147.001}, 'clouds': {'all': 80}, 'dt': 1529621771, 'sys': {'message': 0.006, 'country': 'GL', 'sunrise': 0, 'sunset': 0}, 'id': 3423146, 'name': 'Ilulissat', 'cod': 200}",31.87,96,7.34,80
519,linqiong,"(31.61656148375984, 102.55387237216746)",31.616561483759842,102.55387237216745,"{'coord': {'lon': 102.55, 'lat': 31.62}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 45.73, 'pressure': 637.1, 'humidity': 97, 'temp_min': 45.73, 'temp_max': 45.73, 'sea_level': 1016.7, 'grnd_level': 637.1}, 'wind': {'speed': 2.08, 'deg': 121.501}, 'clouds': {'all': 88}, 'dt': 1529621771, 'sys': {'message': 0.0047, 'country': 'CN', 'sunrise': 1529532319, 'sunset': 1529583488}, 'id': 1816868, 'name': 'Barkam', 'cod': 200}",45.73,97,2.08,88
520,mount isa,"(-22.449529390842727, 140.76510092280722)",-22.449529390842727,140.76510092280722,"{'coord': {'lon': 140.77, 'lat': -22.45}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 54.55, 'pressure': 1004.38, 'humidity': 65, 'temp_min': 54.55, 'temp_max': 54.55, 'sea_level': 1036.11, 'grnd_level': 1004.38}, 'wind': {'speed': 5.73, 'deg': 119.501}, 'clouds': {'all': 0}, 'dt': 1529621771, 'sys': {'message': 0.0031, 'country': 'AU', 'sunrise': 1529529364, 'sunset': 1529568096}, 'id': 2075982, 'name': 'Boulia', 'cod': 200}",54.55,65,5.73,0
521,izhma,"(65.352054708428, 54.8408834973481)",65.352054708428,54.8408834973481,"{'coord': {'lon': 54.84, 'lat': 65.35}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 60.4, 'pressure': 1000.89, 'humidity': 60, 'temp_min': 60.4, 'temp_max': 60.4, 'sea_level': 1010.62, 'grnd_level': 1000.89}, 'wind': {'speed': 5.28, 'deg': 357.501}, 'clouds': {'all': 76}, 'dt': 1529621772, 'sys': {'message': 0.0027, 'country': 'RU', 'sunrise': 1529528721, 'sunset': 1529609972}, 'id': 554830, 'name': 'Izhma', 'cod': 200}",60.4,60,5.28,76
522,mackay,"(-19.364602865740423, 150.8631195731635)",-19.364602865740427,150.86311957316352,"{'coord': {'lon': 150.86, 'lat': -19.36}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.81, 'pressure': 1033.64, 'humidity': 100, 'temp_min': 73.81, 'temp_max': 73.81, 'sea_level': 1033.68, 'grnd_level': 1033.64}, 'wind': {'speed': 21.05, 'deg': 110.501}, 'clouds': {'all': 76}, 'dt': 1529621613, 'sys': {'message': 0.0033, 'sunrise': 1529526574, 'sunset': 1529566042}, 'id': 0, 'name': '', 'cod': 200}",73.81,100,21.05,76
523,xiaoshi,"(41.28589821284589, 124.09084629504429)",41.28589821284589,124.09084629504429,"{'coord': {'lon': 124.09, 'lat': 41.29}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 68, 'pressure': 1005, 'humidity': 64, 'temp_min': 68, 'temp_max': 68}, 'visibility': 10000, 'wind': {'speed': 2.24}, 'clouds': {'all': 0}, 'dt': 1529618400, 'sys': {'type': 1, 'id': 7474, 'message': 0.0036, 'country': 'CN', 'sunrise': 1529525444, 'sunset': 1529580022}, 'id': 2033934, 'name': 'Xiaoshi', 'cod': 200}",68.0,64,2.24,0
524,san policarpo,"(13.047576785102237, 127.62162679258745)",13.047576785102233,127.62162679258743,"{'coord': {'lon': 127.62, 'lat': 13.05}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 84.16, 'pressure': 1025.53, 'humidity': 100, 'temp_min': 84.16, 'temp_max': 84.16, 'sea_level': 1025.65, 'grnd_level': 1025.53}, 'wind': {'speed': 5.39, 'deg': 150.001}, 'clouds': {'all': 56}, 'dt': 1529621623, 'sys': {'message': 0.0074, 'sunrise': 1529528674, 'sunset': 1529575098}, 'id': 0, 'name': '', 'cod': 200}",84.16,100,5.39,56
525,bridgetown,"(12.418162368173725, -59.886878897358045)",12.418162368173725,-59.886878897358045,"{'coord': {'lon': -59.89, 'lat': 12.42}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 80.65, 'pressure': 1029.26, 'humidity': 100, 'temp_min': 80.65, 'temp_max': 80.65, 'sea_level': 1029.3, 'grnd_level': 1029.26}, 'wind': {'speed': 17.18, 'deg': 102.501}, 'clouds': {'all': 92}, 'dt': 1529621772, 'sys': {'message': 0.0036, 'country': 'BB', 'sunrise': 1529573753, 'sunset': 1529620037}, 'id': 3373590, 'name': 'Rockley', 'cod': 200}",80.65,100,17.18,92
526,pangkalanbuun,"(-1.614671287432543, 111.70468673232745)",-1.6146712874325433,111.70468673232745,"{'coord': {'lon': 111.7, 'lat': -1.61}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 77.95, 'pressure': 1008.43, 'humidity': 83, 'temp_min': 77.95, 'temp_max': 77.95, 'sea_level': 1024.84, 'grnd_level': 1008.43}, 'wind': {'speed': 6.06, 'deg': 103.001}, 'clouds': {'all': 48}, 'dt': 1529621773, 'sys': {'message': 0.0029, 'country': 'ID', 'sunrise': 1529534054, 'sunset': 1529577361}, 'id': 1647639, 'name': 'Bungkap', 'cod': 200}",77.95,83,6.06,48
527,havre-saint-pierre,"(56.84863986764151, -63.31701994129931)",56.84863986764151,-63.317019941299314,"{'coord': {'lon': -63.32, 'lat': 56.85}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 31.96, 'pressure': 952.5, 'humidity': 92, 'temp_min': 31.96, 'temp_max': 31.96, 'sea_level': 1019.9, 'grnd_level': 952.5}, 'wind': {'speed': 12.1, 'deg': 289.001}, 'clouds': {'all': 0}, 'dt': 1529621773, 'sys': {'message': 0.0036, 'sunrise': 1529565594, 'sunset': 1529629840}, 'id': 0, 'name': '', 'cod': 200}",31.96,92,12.1,0
528,maumere,"(-7.1557524746559125, 122.05300263783693)",-7.1557524746559125,122.05300263783691,"{'coord': {'lon': 122.05, 'lat': -7.16}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.35, 'pressure': 1026.18, 'humidity': 96, 'temp_min': 83.35, 'temp_max': 83.35, 'sea_level': 1026.5, 'grnd_level': 1026.18}, 'wind': {'speed': 12.44, 'deg': 144.001}, 'clouds': {'all': 88}, 'dt': 1529621773, 'sys': {'message': 0.0035, 'sunrise': 1529532149, 'sunset': 1529574297}, 'id': 0, 'name': '', 'cod': 200}",83.35,96,12.44,88
529,tabory,"(58.72348020844214, 65.01749786793448)",58.72348020844215,65.01749786793448,"{'coord': {'lon': 65.02, 'lat': 58.72}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 55.9, 'pressure': 996.19, 'humidity': 61, 'temp_min': 55.9, 'temp_max': 55.9, 'sea_level': 1005.51, 'grnd_level': 996.19}, 'wind': {'speed': 5.55, 'deg': 247.501}, 'clouds': {'all': 56}, 'dt': 1529621776, 'sys': {'message': 0.004, 'country': 'RU', 'sunrise': 1529533770, 'sunset': 1529600051}, 'id': 1490364, 'name': 'Tabory', 'cod': 200}",55.9,61,5.55,56
530,yar-sale,"(70.00499337457862, 73.50596848775652)",70.00499337457862,73.50596848775652,"{'coord': {'lon': 73.51, 'lat': 70}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 47.35, 'pressure': 1009.49, 'humidity': 62, 'temp_min': 47.35, 'temp_max': 47.35, 'sea_level': 1011.35, 'grnd_level': 1009.49}, 'wind': {'speed': 18.7, 'deg': 68.0013}, 'clouds': {'all': 32}, 'dt': 1529621777, 'sys': {'message': 0.0033, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",47.35,62,18.7,32
531,oktyabrskiy,"(52.35523771051632, 156.7437322961776)",52.35523771051632,156.7437322961776,"{'coord': {'lon': 156.74, 'lat': 52.36}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 48.61, 'pressure': 1014.02, 'humidity': 89, 'temp_min': 48.61, 'temp_max': 48.61, 'sea_level': 1019.9, 'grnd_level': 1014.02}, 'wind': {'speed': 14.56, 'deg': 104.501}, 'rain': {'3h': 0.92}, 'clouds': {'all': 100}, 'dt': 1529621777, 'sys': {'message': 0.0252, 'country': 'RU', 'sunrise': 1529514648, 'sunset': 1529575143}, 'id': 2120063, 'name': 'Ust’-Bol’sheretsk', 'cod': 200}",48.61,89,14.56,100
532,haines junction,"(61.302920997412144, -136.59272996148397)",61.30292099741214,-136.59272996148397,"{'coord': {'lon': -136.59, 'lat': 61.3}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 71.65, 'pressure': 882.95, 'humidity': 30, 'temp_min': 71.65, 'temp_max': 71.65, 'sea_level': 1020.18, 'grnd_level': 882.95}, 'wind': {'speed': 10.36, 'deg': 201.001}, 'clouds': {'all': 8}, 'dt': 1529621777, 'sys': {'message': 0.0032, 'country': 'CA', 'sunrise': 1529580369, 'sunset': 1529650236}, 'id': 5915190, 'name': 'Canyon', 'cod': 200}",71.65,30,10.36,8
533,salalah,"(13.5400986040693, 55.18343580419361)",13.5400986040693,55.183435804193614,"{'coord': {'lon': 55.18, 'lat': 13.54}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 81.73, 'pressure': 1018.48, 'humidity': 96, 'temp_min': 81.73, 'temp_max': 81.73, 'sea_level': 1018.44, 'grnd_level': 1018.48}, 'wind': {'speed': 30.11, 'deg': 205.501}, 'clouds': {'all': 0}, 'dt': 1529621777, 'sys': {'message': 0.004, 'sunrise': 1529546007, 'sunset': 1529592541}, 'id': 0, 'name': '', 'cod': 200}",81.73,96,30.11,0
534,mulchen,"(-37.83603930684229, -71.91452095271515)",-37.83603930684229,-71.91452095271516,"{'coord': {'lon': -71.91, 'lat': -37.84}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 48.2, 'pressure': 1024, 'humidity': 87, 'temp_min': 48.2, 'temp_max': 48.2}, 'visibility': 10000, 'wind': {'speed': 2.71, 'deg': 176.501}, 'clouds': {'all': 75}, 'dt': 1529618400, 'sys': {'type': 1, 'id': 4650, 'message': 0.0056, 'country': 'CL', 'sunrise': 1529582608, 'sunset': 1529616954}, 'id': 3879200, 'name': 'Mulchen', 'cod': 200}",48.2,87,2.71,75
535,ixtapa,"(-0.37912803173311715, -110.92249725412888)",-0.3791280317331172,-110.92249725412887,"{'coord': {'lon': -110.92, 'lat': -0.38}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 77.59, 'pressure': 1025.21, 'humidity': 99, 'temp_min': 77.59, 'temp_max': 77.59, 'sea_level': 1025.21, 'grnd_level': 1025.21}, 'wind': {'speed': 15.9, 'deg': 128.001}, 'clouds': {'all': 92}, 'dt': 1529621778, 'sys': {'message': 0.0041, 'sunrise': 1529587363, 'sunset': 1529630926}, 'id': 0, 'name': '', 'cod': 200}",77.59,99,15.9,92
536,pocatello,"(42.40860853006728, -112.47307097443615)",42.40860853006728,-112.47307097443615,"{'coord': {'lon': -112.47, 'lat': 42.41}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 80.6, 'pressure': 1018, 'humidity': 30, 'temp_min': 80.6, 'temp_max': 80.6}, 'visibility': 16093, 'wind': {'speed': 17.22, 'deg': 230, 'gust': 12.3}, 'clouds': {'all': 20}, 'dt': 1529617980, 'sys': {'type': 1, 'id': 932, 'message': 0.0042, 'country': 'US', 'sunrise': 1529581992, 'sunset': 1529637039}, 'id': 5602844, 'name': 'Oneida County', 'cod': 200}",80.6,30,17.22,20
537,duz,"(33.01950735819631, 8.876438947646392)",33.01950735819631,8.876438947646392,"{'coord': {'lon': 8.88, 'lat': 33.02}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.98, 'pressure': 1013.86, 'humidity': 47, 'temp_min': 74.98, 'temp_max': 74.98, 'sea_level': 1028.41, 'grnd_level': 1013.86}, 'wind': {'speed': 7.85, 'deg': 90.5013}, 'clouds': {'all': 0}, 'dt': 1529621615, 'sys': {'message': 0.0046, 'country': 'TN', 'sunrise': 1529554586, 'sunset': 1529606189}, 'id': 2471287, 'name': 'Douz', 'cod': 200}",74.98,47,7.85,0
538,omboue,"(-5.628780331529327, 1.550327623038669)",-5.628780331529327,1.550327623038669,"{'coord': {'lon': 1.55, 'lat': -5.63}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 75.88, 'pressure': 1030.48, 'humidity': 100, 'temp_min': 75.88, 'temp_max': 75.88, 'sea_level': 1030.43, 'grnd_level': 1030.48}, 'wind': {'speed': 13.6, 'deg': 133.501}, 'clouds': {'all': 64}, 'dt': 1529621779, 'sys': {'message': 0.0032, 'sunrise': 1529560913, 'sunset': 1529603382}, 'id': 0, 'name': '', 'cod': 200}",75.88,100,13.6,64
539,verkhnevilyuysk,"(60.843089942607065, 121.21841538903578)",60.84308994260706,121.21841538903578,"{'coord': {'lon': 121.22, 'lat': 60.84}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 60.31, 'pressure': 984.11, 'humidity': 78, 'temp_min': 60.31, 'temp_max': 60.31, 'sea_level': 1019.05, 'grnd_level': 984.11}, 'wind': {'speed': 3.49, 'deg': 31.5013}, 'clouds': {'all': 8}, 'dt': 1529621779, 'sys': {'message': 0.0037, 'country': 'RU', 'sunrise': 1529518848, 'sunset': 1529587993}, 'id': 2018571, 'name': 'Olekminsk', 'cod': 200}",60.31,78,3.49,8
540,puerto baquerizo moreno,"(4.4377835961838485, -87.52679881692431)",4.4377835961838485,-87.5267988169243,"{'coord': {'lon': -87.53, 'lat': 4.44}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.03, 'pressure': 1024.56, 'humidity': 100, 'temp_min': 79.03, 'temp_max': 79.03, 'sea_level': 1024.6, 'grnd_level': 1024.56}, 'wind': {'speed': 9.08, 'deg': 204.001}, 'clouds': {'all': 92}, 'dt': 1529621614, 'sys': {'message': 0.0032, 'sunrise': 1529581245, 'sunset': 1529625815}, 'id': 0, 'name': '', 'cod': 200}",79.03,100,9.08,92
541,bargal,"(10.145474428374882, 56.765461332604445)",10.145474428374882,56.76546133260445,"{'coord': {'lon': 56.77, 'lat': 10.15}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 82.36, 'pressure': 1021.48, 'humidity': 97, 'temp_min': 82.36, 'temp_max': 82.36, 'sea_level': 1021.6, 'grnd_level': 1021.48}, 'wind': {'speed': 28.7, 'deg': 217.501}, 'clouds': {'all': 24}, 'dt': 1529621779, 'sys': {'message': 0.0033, 'sunrise': 1529545999, 'sunset': 1529591786}, 'id': 0, 'name': '', 'cod': 200}",82.36,97,28.7,24
542,mutsamudu,"(-6.423234832038887, 47.86445536782429)",-6.4232348320388875,47.864455367824284,"{'coord': {'lon': 47.86, 'lat': -6.42}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.3, 'pressure': 1027.48, 'humidity': 100, 'temp_min': 79.3, 'temp_max': 79.3, 'sea_level': 1027.48, 'grnd_level': 1027.48}, 'wind': {'speed': 21.54, 'deg': 153.001}, 'clouds': {'all': 76}, 'dt': 1529621779, 'sys': {'message': 0.0171, 'sunrise': 1529549880, 'sunset': 1529592183}, 'id': 0, 'name': '', 'cod': 200}",79.3,100,21.54,76
543,luderitz,"(-32.077631874883345, 2.0055483766125803)",-32.077631874883345,2.0055483766125803,"{'coord': {'lon': 2.01, 'lat': -32.08}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 64.45, 'pressure': 1036.47, 'humidity': 100, 'temp_min': 64.45, 'temp_max': 64.45, 'sea_level': 1036.39, 'grnd_level': 1036.47}, 'wind': {'speed': 20.42, 'deg': 309.001}, 'clouds': {'all': 92}, 'dt': 1529621780, 'sys': {'message': 0.0032, 'sunrise': 1529563951, 'sunset': 1529600123}, 'id': 0, 'name': '', 'cod': 200}",64.45,100,20.42,92
544,tabarqah,"(37.5729255038261, 8.421283811227141)",37.572925503826106,8.421283811227141,"{'coord': {'lon': 8.42, 'lat': 37.57}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.28, 'pressure': 1028.94, 'humidity': 96, 'temp_min': 72.28, 'temp_max': 72.28, 'sea_level': 1029.02, 'grnd_level': 1028.94}, 'wind': {'speed': 9.42, 'deg': 52.5013}, 'clouds': {'all': 0}, 'dt': 1529621780, 'sys': {'message': 0.0031, 'country': 'TN', 'sunrise': 1529553927, 'sunset': 1529607069}, 'id': 2464871, 'name': 'Tabarka', 'cod': 200}",72.28,96,9.42,0
545,vynohradove,"(46.324737230456975, 32.90082388440595)",46.324737230456975,32.90082388440595,"{'coord': {'lon': 32.9, 'lat': 46.32}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 72.01, 'pressure': 1022.86, 'humidity': 73, 'temp_min': 72.01, 'temp_max': 72.01, 'sea_level': 1024.03, 'grnd_level': 1022.86}, 'wind': {'speed': 3.71, 'deg': 314.001}, 'clouds': {'all': 12}, 'dt': 1529621625, 'sys': {'message': 0.0033, 'country': 'UA', 'sunrise': 1529546183, 'sunset': 1529603060}, 'id': 689531, 'name': 'Vynohradove', 'cod': 200}",72.01,73,3.71,12
